access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SSE4351
9/8/2020,Assignment: Upload Answer Question 4,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103115'.,web,4628A0,SSK3003
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103114'.,web,4628A0,SKR3202
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SSK4507
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSE4301
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SKR3202
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SSK3118
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SKM3203
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SKR3305
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103111'.,web,4628A0,SKM3203
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK4407
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK4610
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103111'.,web,4628A0,SKR4202
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SKM3203
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK4407
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103113'.,web,4628A0,SSK3408
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSK3207
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SKM3203
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SIM4207
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SKR3306
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSE4301
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSK4407
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK3102
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SKR3305
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSK4505
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SSK3101
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK3100
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103111'.,web,4628A0,SIM4207
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK3408
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSK4507
9/8/2020,Questionnaire: QUESTIONS ASKED DURING PROJECT ASSESSMENT,Questionnaire,Course module viewed,The user with id '14882' viewed the 'questionnaire' activity with course module id '44264'.,web,981319,SSK4610
9/8/2020,Assignment: ABSTRACT AND POSTER,Assignment,Course module viewed,The user with id '14882' viewed the 'assign' activity with course module id '44639'.,web,981319,SKM4201
9/8/2020,File: Student Acceptance Form,File,Course module viewed,The user with id '14882' viewed the 'resource' activity with course module id '65275'.,web,981319,SKR4202
9/8/2020,Assignment: ABSTRACT AND POSTER,Assignment,The status of the submission has been viewed.,The user with id '14882' has viewed the submission status page for the assignment with course module id '44639'.,web,981319,SSK3100
9/8/2020,Assignment: Assignment 6,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '83894'.,web,4628A0,SKR3504
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '29411'.,web,4628A0,SSE4306
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '29411'.,web,4628A0,SKR3202
9/8/2020,Assignment: Assignment 6,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '83894'.,web,4628A0,SSK4610
9/8/2020,Assignment: Assignment 6,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '83894'.,web,4628A0,SSE4306
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '29411'.,web,4628A0,SSK4602
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '29411'.,web,4628A0,SSK3207
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '29411'.,web,4628A0,SIM3251
9/8/2020,Assignment: Assignment 6,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '83894'.,web,4628A0,SIM3251
9/8/2020,File: Assignment 1,File,Course module viewed,The user with id '224' viewed the 'resource' activity with course module id '21000'.,web,4628A0,SSE3150
9/8/2020,Assignment: Upload Assignment 1 - for those not upload please do it ASAP for me to evaluate,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '29411'.,web,4628A0,SSK3408
9/8/2020,Assignment: Assignment 6,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '83894'.,web,4628A0,SSK4602
9/8/2020,Assignment: Assignment 6,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '83894'.,web,4628A0,SKM3203
9/8/2020,Assignment: Assignment as Final - a,Assignment,Course module viewed,The user with id '250' viewed the 'assign' activity with course module id '103927'.,web,3624A0,SSK4617
9/8/2020,Assignment: Assignment as Final - a,Assignment,The status of the submission has been viewed.,The user with id '250' has viewed the submission status page for the assignment with course module id '103927'.,web,3624A0,SSE4306
9/8/2020,Assignment: Review Article Submission,Assignment,Course module viewed,The user with id '5151' viewed the 'assign' activity with course module id '87356'.,web,GS56543,SKR3307
9/8/2020,Assignment: Review Article Submission,File submissions,Submission updated.,The user with id '5151' updated a file submission and uploaded '1' file/s in the assignment with course module id '87356'.,web,GS56543,SSK3408
