access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
2020-09-07,Assignment: Assignment 1 ,Assignment,The status of the submission has been viewed.,The user with id '12703' has viewed the submission status page for the assignment with course module id '27061'.,web,562719,SIM3251
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Submission form viewed.,The user with id '3477' viewed their submission for the assignment with course module id '92531'.,web,612619,SKR3308
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Course module viewed,The user with id '3477' viewed the 'assign' activity with course module id '92531'.,web,612619,SSE4301
2020-09-07,Course: SSE4353-1: PEMBANGUNAN PERISIAN BERASASKAN KOMPONEN (COMPONENT-BASED SOFTWARE DEVELOPMENT),System,Course viewed,The user with id '3477' viewed the course with id '3069'.,web,612619,SSK4506
2020-09-07,Assignment: Lab 4 Web Service,Assignment,The status of the submission has been viewed.,The user with id '3477' has viewed the submission status page for the assignment with course module id '92531'.,web,612619,SKR4307
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Course module viewed,The user with id '3477' viewed the 'assign' activity with course module id '92531'.,web,612619,SKM3203
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '26973' viewed the course with id '3083'.,web,207519,SKR3306
2020-09-07,File: Configuration Mangement_updated,File,Course module viewed,The user with id '12587' viewed the 'resource' activity with course module id '87143'.,web,052119,SSK4508
2020-09-07,Course: SSK4407-1: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '2405' viewed the course with id '3114'.,web,734919,SSE3305
2020-09-07,Course: SSE4353-1: PEMBANGUNAN PERISIAN BERASASKAN KOMPONEN (COMPONENT-BASED SOFTWARE DEVELOPMENT),System,Course viewed,The user with id '3477' viewed the course with id '3069'.,web,612619,SKR3308
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Course viewed,The user with id '12587' viewed the course with id '3064'.,web,052119,SKM4201
2020-09-07,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 1629 viewed attendance sessions for student with id 1629,web,GS55555,SKM3203
2020-09-07,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '12050' viewed the 'assign' activity with course module id '67791'.,web,165020,SIM4207
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Course module viewed,The user with id '3477' viewed the 'assign' activity with course module id '92531'.,web,612619,SKM4212
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",File submissions,A file has been uploaded.,The user with id '3949' has uploaded a file to the submission with id '244896' in the assignment activity with course module id '93673'.,web,821919,SKR4202
2020-09-07,Assignment: Lab 7,Assignment,Course module viewed,The user with id '13528' viewed the 'assign' activity with course module id '62929'.,web,369619,SSK4407
2020-09-07,Assignment: Lab 4 Web Service,Assignment,The status of the submission has been viewed.,The user with id '3477' has viewed the submission status page for the assignment with course module id '92531'.,web,612619,SSK3207
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,Course module viewed,The user with id '3949' viewed the 'assign' activity with course module id '93673'.,web,821919,SKR3305
2020-09-07,Course: SSK4407-1: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '2405' viewed the course with id '3114'.,web,734919,SSE4356
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Submission form viewed.,The user with id '3477' viewed their submission for the assignment with course module id '92531'.,web,612619,SIM3251
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,Course module viewed,The user with id '3949' viewed the 'assign' activity with course module id '93673'.,web,821919,SKR3504
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '12050' viewed the course with id '4061'.,web,165020,SKR3307
2020-09-07,Assignment: Lab 4 Web Service,Assignment,Course module viewed,The user with id '3477' viewed the 'assign' activity with course module id '92531'.,web,612619,SSK4506
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,The status of the submission has been viewed.,The user with id '3949' has viewed the submission status page for the assignment with course module id '93673'.,web,821919,SSK3101
2020-09-07,URL: Recorded Class 2-July 2020,URL,Course module viewed,The user with id '5769' viewed the 'url' activity with course module id '92960'.,web,GS55438,SKM4201
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,A submission has been submitted.,The user with id '3949' has submitted the submission with id '244896' for the assignment with course module id '93673'.,web,821919,SSK3100
2020-09-07,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '2405' has viewed the submission status page for the assignment with course module id '72311'.,web,734919,SKR3307
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,The status of the submission has been viewed.,The user with id '3949' has viewed the submission status page for the assignment with course module id '93673'.,web,821919,SSE4306
2020-09-07,Assignment: Lab06 : Method,Assignment,The status of the submission has been viewed.,The user with id '12050' has viewed the submission status page for the assignment with course module id '67791'.,web,165020,SKM4310
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,Course module viewed,The user with id '3949' viewed the 'assign' activity with course module id '93673'.,web,821919,SSK4617
2020-09-07,Assignment: Lab 7,Assignment,The status of the submission has been viewed.,The user with id '13528' has viewed the submission status page for the assignment with course module id '62929'.,web,369619,SSK4617
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,Submission form viewed.,The user with id '3949' viewed their submission for the assignment with course module id '93673'.,web,821919,SSE4356
2020-09-07,Assignment: Individual Assignment 1 Part 2,Assignment,Course module viewed,The user with id '2405' viewed the 'assign' activity with course module id '45310'.,web,734919,SKM4201
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",Assignment,Course module viewed,The user with id '3949' viewed the 'assign' activity with course module id '93673'.,web,821919,SIM4208
2020-09-07,Course: SIM5202-1: KEJURUTERAAN PERISIAN LANJUTAN (ADVANCED SOFTWARE ENGINEERING),System,Course viewed,The user with id '5769' viewed the course with id '3780'.,web,GS55438,SIM3251
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",File submissions,Submission created.,The user with id '3949' created a file submission and uploaded '1' file/s in the assignment with course module id '93673'.,web,821919,SSK3118
2020-09-07,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '2405' viewed the 'assign' activity with course module id '72311'.,web,734919,SSE3150
2020-09-07,"Assignment: Individual Assignment Submission (Due Date: Sunday, 12 th. July 2020)",System,Course activity completion updated,The user with id '3949' updated the completion state for the course module with id '93673' for the user with id '3949'.,web,821919,SSK4505
2020-09-07,Course: SSK3313-3: SISTEM PENGOPERASIAN (OPERATING SYSTEM),System,Course viewed,The user with id '13528' viewed the course with id '3105'.,web,369619,SKR3306
2020-09-07,Course: SSK4617-1: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '3949' viewed the course with id '3123'.,web,821919,SKR4202
2020-09-07,Assignment: Group Project,Assignment,Course module viewed,The user with id '2405' viewed the 'assign' activity with course module id '64925'.,web,734919,SSK3313
2020-09-07,Course: SIM5202-1: KEJURUTERAAN PERISIAN LANJUTAN (ADVANCED SOFTWARE ENGINEERING),System,Course viewed,The user with id '5769' viewed the course with id '3780'.,web,GS55438,SSK3102
2020-09-07,Assignment: Individual Assignment 1 Part 2,Assignment,The status of the submission has been viewed.,The user with id '2405' has viewed the submission status page for the assignment with course module id '45310'.,web,734919,SSK3003
2020-09-07,Assignment: Group Project,Assignment,The status of the submission has been viewed.,The user with id '2405' has viewed the submission status page for the assignment with course module id '64925'.,web,734919,SSK4507
2020-09-07,Course: SSK4407-1: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '2405' viewed the course with id '3114'.,web,734919,SSK4602
2020-09-07,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '12050' viewed the 'assign' activity with course module id '67791'.,web,165020,SSE4356
2020-09-07,Course: SSK4407-1: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '2405' viewed the course with id '3114'.,web,734919,SSK3118
2020-09-07,Assignment: Lab06 : Method,Assignment,Submission form viewed.,The user with id '12050' viewed their submission for the assignment with course module id '67791'.,web,165020,SSK3102
2020-09-07,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '12050' viewed the 'assign' activity with course module id '67791'.,web,165020,SIM3251
2020-09-07,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '12050' viewed the 'assign' activity with course module id '67791'.,web,165020,SSK3101
2020-09-07,Assignment: Lab06 : Method,Assignment,Remove submission confirmation viewed.,The user with id '12050' viewed their remove submission form for the assignment with course module id '67791'.,web,165020,SSK4407
2020-09-07,Assignment: Lab06 : Method,Assignment,The status of the submission has been updated.,The user with id '12050' has updated the status of the submission with id '155803' for the assignment with course module id '67791' to the status 'submitted'.,web,165020,SIM4208
2020-09-07,Assignment: Lab06 : Method,Assignment,The status of the submission has been viewed.,The user with id '12050' has viewed the submission status page for the assignment with course module id '67791'.,web,165020,SSK3313
2020-09-07,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '12050' viewed the 'assign' activity with course module id '67791'.,web,165020,SSK4508
2020-09-07,Course: SSK3100-1: PENGATURCARAAN KOMPUTER I (COMPUTER PROGRAMMING I),System,Course viewed,The user with id '12114' viewed the course with id '3078'.,web,145120,SSK3408
2020-09-07,Assignment: Lab05; Repetition Statement,Assignment,Course module viewed,The user with id '29983' viewed the 'assign' activity with course module id '49063'.,web,174920,SSK4617
2020-09-07,Course: SIM5202-1: KEJURUTERAAN PERISIAN LANJUTAN (ADVANCED SOFTWARE ENGINEERING),System,Course viewed,The user with id '5769' viewed the course with id '3780'.,web,GS55438,SSK3102
2020-09-07,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '12587' has viewed the attempt with id '63901' belonging to the user with id '12587' for the quiz with course module id '95292'.,web,052119,SSE4351
2020-09-07,Assignment: Lab05; Repetition Statement,Assignment,The status of the submission has been viewed.,The user with id '29983' has viewed the submission status page for the assignment with course module id '49063'.,web,174920,SKR4301
2020-09-07,Assignment: Lab 07 : Array,Assignment,The status of the submission has been viewed.,The user with id '12050' has viewed the submission status page for the assignment with course module id '76822'.,web,165020,SKR3201
2020-09-07,Attendance: Attendance,Attendance,Session report viewed,User with id 12114 viewed attendance sessions for student with id 12114,web,145120,SKR3306
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '29983' viewed the course with id '4061'.,web,174920,SSK3313
2020-09-07,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 5769 viewed attendance sessions for student with id 5769,web,GS55438,SKR3305
2020-09-07,Quiz: Short Quiz on Today's Class,Quiz,Course module viewed,The user with id '12587' viewed the 'quiz' activity with course module id '95292'.,web,052119,SSK3101
2020-09-07,Assignment: Lab06 : Method,File submissions,A file has been uploaded.,The user with id '12050' has uploaded a file to the submission with id '155803' in the assignment activity with course module id '67791'.,web,165020,SSK3408
2020-09-07,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt started,The user with id '12587' has started the attempt with id '63901' for the quiz with course module id '95292'.,web,052119,SSK4407
2020-09-07,Assignment: Lab06 : Method,Assignment,A submission has been submitted.,The user with id '12050' has submitted the submission with id '155803' for the assignment with course module id '67791'.,web,165020,SSK3003
2020-09-07,Assignment: Lab06 : Method,Assignment,The status of the submission has been viewed.,The user with id '12050' has viewed the submission status page for the assignment with course module id '67791'.,web,165020,SIM4208
